Borken;Borken;51.8333;6.8667;Germany;DE;DEU;North Rhine-Westphalia;minor;42974;1276778327
Laatzen;Laatzen;52.3167;9.8000;Germany;DE;DEU;Lower Saxony;;41965;1276954154
Nettetal;Nettetal;51.3167;6.2833;Germany;DE;DEU;North Rhine-Westphalia;;42508;1276049262
Dreieich;Dreieich;50.0000;8.7000;Germany;DE;DEU;Hesse;;42091;1276481123
Amberg;Amberg;49.4444;11.8483;Germany;DE;DEU;Bavaria;minor;41994;1276551955
Eisenach;Eisenach;50.9761;10.3206;Germany;DE;DEU;Thuringia;minor;42370;1276000880
Aurich;Aurich;53.4714;7.4836;Germany;DE;DEU;Lower Saxony;minor;42544;1276424784
Seevetal;Seevetal;53.3833;10.0333;Germany;DE;DEU;Lower Saxony;;41931;1276709038
Homburg;Homburg;49.3167;7.3333;Germany;DE;DEU;Saarland;minor;41811;1276520056
Ansbach;Ansbach;49.3000;10.5833;Germany;DE;DEU;Bavaria;minor;41847;1276572551
Nordhausen;Nordhausen;51.5050;10.7911;Germany;DE;DEU;Thuringia;minor;41791;1276946322
Schwabach;Schwabach;49.3292;11.0208;Germany;DE;DEU;Bavaria;minor;41146;1276017987
Coburg;Coburg;50.2667;10.9667;Germany;DE;DEU;Bavaria;minor;41249;1276428862
Kirchheim unter Teck;Kirchheim unter Teck;48.6483;9.4511;Germany;DE;DEU;Baden-Württemberg;;40954;1276389368
Nürtingen;Nurtingen;48.6333;9.3333;Germany;DE;DEU;Baden-Württemberg;;41093;1276408465
Wunstorf;Wunstorf;52.4275;9.4294;Germany;DE;DEU;Lower Saxony;;41594;1276079483
Eberswalde;Eberswalde;52.8333;13.8333;Germany;DE;DEU;Brandenburg;minor;41103;1276311453
Königswinter;Konigswinter;50.6736;7.1947;Germany;DE;DEU;North Rhine-Westphalia;;41243;1276951419
Schwäbisch Hall;Schwabisch Hall;49.1122;9.7375;Germany;DE;DEU;Baden-Württemberg;minor;41141;1276556451
Leinfelden-Echterdingen;Leinfelden-Echterdingen;48.6928;9.1428;Germany;DE;DEU;Baden-Württemberg;;40100;1276447188
Hückelhoven;Huckelhoven;51.0608;6.2197;Germany;DE;DEU;North Rhine-Westphalia;;40712;1276391695
Bensheim;Bensheim;49.6667;8.6167;Germany;DE;DEU;Hesse;;40629;1276256416
Freiberg;Freiberg;50.9119;13.3428;Germany;DE;DEU;Saxony;minor;40461;1276914988
Ostfildern;Ostfildern;48.7333;9.2500;Germany;DE;DEU;Baden-Württemberg;;39376;1276855000
Lemgo;Lemgo;52.0272;8.9117;Germany;DE;DEU;North Rhine-Westphalia;;40696;1276164957
Pirmasens;Pirmasens;49.2000;7.6000;Germany;DE;DEU;Rhineland-Palatinate;minor;40403;1276000134
Neumarkt;Neumarkt;49.2833;11.4667;Germany;DE;DEU;Bavaria;minor;40274;1276002746
Weißenfels;Weissenfels;51.2000;11.9667;Germany;DE;DEU;Saxony-Anhalt;;40409;1276292106
Buchholz in der Nordheide;Buchholz in der Nordheide;53.3167;9.8667;Germany;DE;DEU;Lower Saxony;;40164;1276859084
Buxtehude;Buxtehude;53.4769;9.7011;Germany;DE;DEU;Lower Saxony;;40150;1276767530
Löhne;Lohne;52.2000;8.7000;Germany;DE;DEU;North Rhine-Westphalia;;39977;1276788847
Freital;Freital;51.0167;13.6500;Germany;DE;DEU;Saxony;;39577;1276672229
Halberstadt;Halberstadt;51.8958;11.0467;Germany;DE;DEU;Saxony-Anhalt;minor;40256;1276900818
Maintal;Maintal;50.1500;8.8333;Germany;DE;DEU;Hesse;;39298;1276616960
Hofheim;Hofheim;50.0833;8.4500;Germany;DE;DEU;Hesse;minor;39766;1276364825
Schorndorf;Schorndorf;48.8000;9.5333;Germany;DE;DEU;Baden-Württemberg;;39642;1276068626
Neu Isenburg;Neu Isenburg;50.0500;8.7000;Germany;DE;DEU;Hesse;;38532;1276467901
Ettlingen;Ettlingen;48.9333;8.4000;Germany;DE;DEU;Baden-Württemberg;;39339;1276126657
Völklingen;Volklingen;49.2500;6.8333;Germany;DE;DEU;Saarland;;39428;1276052749
Langen;Langen;49.9833;8.6667;Germany;DE;DEU;Hesse;;38651;1276365275
Ahaus;Ahaus;52.0667;7.0000;Germany;DE;DEU;North Rhine-Westphalia;;39658;1276411347
Würselen;Wurselen;50.8167;6.1333;Germany;DE;DEU;North Rhine-Westphalia;;38712;1276620771
Niederkassel;Niederkassel;50.8167;7.0333;Germany;DE;DEU;North Rhine-Westphalia;;38694;1276316077
Pirna;Pirna;50.9622;13.9403;Germany;DE;DEU;Saxony;minor;39027;1276247543
Mettmann;Mettmann;51.2500;6.9667;Germany;DE;DEU;North Rhine-Westphalia;minor;38829;1276000749
Stendal;Stendal;52.6000;11.8500;Germany;DE;DEU;Saxony-Anhalt;minor;39439;1276016814
Ilmenau;Ilmenau;50.6839;10.9194;Germany;DE;DEU;Thuringia;;39017;1276541405
Wesseling;Wesseling;50.8167;6.9667;Germany;DE;DEU;North Rhine-Westphalia;;37519;1276392642
Bitterfeld;Bitterfeld;51.6167;12.3167;Germany;DE;DEU;Saxony-Anhalt;;38475;1276169908
Bautzen;Bautzen;51.1814;14.4242;Germany;DE;DEU;Saxony;minor;38261;1276088190
Fürstenfeldbruck;Furstenfeldbruck;48.1778;11.2556;Germany;DE;DEU;Bavaria;minor;37677;1276347995
Königs Wusterhausen;Konigs Wusterhausen;52.2917;13.6250;Germany;DE;DEU;Brandenburg;;38283;1276871907
Backnang;Backnang;48.9464;9.4306;Germany;DE;DEU;Baden-Württemberg;;37558;1276031423
Kamp-Lintfort;Kamp-Lintfort;51.5000;6.5333;Germany;DE;DEU;North Rhine-Westphalia;;37847;1276081102
Papenburg;Papenburg;53.0667;7.4000;Germany;DE;DEU;Lower Saxony;;37885;1276460693
Greven;Greven;52.0917;7.6083;Germany;DE;DEU;North Rhine-Westphalia;;37700;1276669554
Kehl;Kehl;48.5667;7.8167;Germany;DE;DEU;Baden-Württemberg;;37378;1276615908
Warendorf;Warendorf;51.9539;7.9933;Germany;DE;DEU;North Rhine-Westphalia;minor;37226;1276005733
Suhl;Suhl;50.6106;10.6931;Germany;DE;DEU;Thuringia;minor;36955;1276059886
Erding;Erding;48.2833;11.9000;Germany;DE;DEU;Bavaria;minor;36469;1276458355
Tuttlingen;Tuttlingen;47.9850;8.8233;Germany;DE;DEU;Baden-Württemberg;minor;36672;1276649477
Beckum;Beckum;51.7550;8.0403;Germany;DE;DEU;North Rhine-Westphalia;;36737;1276000534
Cloppenburg;Cloppenburg;52.8500;8.0500;Germany;DE;DEU;Lower Saxony;minor;36183;1276769960
Coesfeld;Coesfeld;51.9500;7.1667;Germany;DE;DEU;North Rhine-Westphalia;minor;36382;1276053897
Limburg;Limburg;50.3833;8.0667;Germany;DE;DEU;Hesse;minor;35783;1276188257
Voerde;Voerde;51.6000;6.6833;Germany;DE;DEU;North Rhine-Westphalia;;35889;1276242749
Emsdetten;Emsdetten;52.1728;7.5344;Germany;DE;DEU;North Rhine-Westphalia;;36012;1276439566
Mühlhausen;Muhlhausen;51.2167;10.4500;Germany;DE;DEU;Thuringia;minor;36200;1276181580
Sankt Ingbert;Sankt Ingbert;49.3000;7.1167;Germany;DE;DEU;Saarland;;35714;1276174089
Bad Vilbel;Bad Vilbel;50.1781;8.7361;Germany;DE;DEU;Hesse;;34905;1276387851
Ingelheim;Ingelheim;49.9747;8.0564;Germany;DE;DEU;Rhineland-Palatinate;minor;35486;1276699130
Dietzenbach;Dietzenbach;50.0167;8.7833;Germany;DE;DEU;Hesse;;34517;1276741284
Porta Westfalica;Porta Westfalica;52.2167;8.9333;Germany;DE;DEU;North Rhine-Westphalia;;35671;1276426167
Sinsheim;Sinsheim;49.2500;8.8833;Germany;DE;DEU;Baden-Württemberg;;35707;1276820270
Winsen;Winsen;53.3667;10.2167;Germany;DE;DEU;Lower Saxony;minor;35630;1276491512
Mörfelden-Walldorf;Morfelden-Walldorf;50.0000;8.5833;Germany;DE;DEU;Hesse;;34828;1276425407
Meppen;Meppen;52.6936;7.2928;Germany;DE;DEU;Lower Saxony;minor;35415;1276180771
Leer;Leer;53.2308;7.4528;Germany;DE;DEU;Lower Saxony;minor;35078;1276392695
Lage;Lage;51.9889;8.7944;Germany;DE;DEU;North Rhine-Westphalia;;35047;1276243855
Radebeul;Radebeul;51.1000;13.6500;Germany;DE;DEU;Saxony;;34151;1276277969
Datteln;Datteln;51.6539;7.3417;Germany;DE;DEU;North Rhine-Westphalia;;34876;1276259793
Saarlouis;Saarlouis;49.3167;6.7500;Germany;DE;DEU;Saarland;minor;34552;1276663502
Wermelskirchen;Wermelskirchen;51.1500;7.2167;Germany;DE;DEU;North Rhine-Westphalia;;34765;1276444512
Crailsheim;Crailsheim;49.1347;10.0706;Germany;DE;DEU;Baden-Württemberg;;34862;1276001596
Ahrensburg;Ahrensburg;53.6747;10.2411;Germany;DE;DEU;Schleswig-Holstein;;34201;1276744963
Wedel;Wedel;53.5833;9.7000;Germany;DE;DEU;Schleswig-Holstein;;34151;1276016066
Kempen;Kempen;51.3658;6.4194;Germany;DE;DEU;North Rhine-Westphalia;;34597;1276967592
Seelze;Seelze;52.3961;9.5981;Germany;DE;DEU;Lower Saxony;;34442;1276781689
Balingen;Balingen;48.2731;8.8506;Germany;DE;DEU;Baden-Württemberg;minor;34604;1276586382
Steinfurt;Steinfurt;52.1475;7.3442;Germany;DE;DEU;North Rhine-Westphalia;minor;34645;1276842137
Deggendorf;Deggendorf;48.8333;12.9667;Germany;DE;DEU;Bavaria;minor;34454;1276512590
Goch;Goch;51.6839;6.1619;Germany;DE;DEU;North Rhine-Westphalia;;34593;1276890926
Merseburg;Merseburg;51.3544;11.9928;Germany;DE;DEU;Saxony-Anhalt;minor;34080;1276735436
Zweibrücken;Zweibrucken;49.2500;7.3667;Germany;DE;DEU;Rhineland-Palatinate;minor;34209;1276900149
Barsinghausen;Barsinghausen;52.3000;9.4811;Germany;DE;DEU;Lower Saxony;;34327;1276183527
Hemer;Hemer;51.3833;7.7667;Germany;DE;DEU;North Rhine-Westphalia;;34080;1276327126
Korschenbroich;Korschenbroich;51.1833;6.5167;Germany;DE;DEU;North Rhine-Westphalia;;33786;1276206387
Viernheim;Viernheim;49.5417;8.5786;Germany;DE;DEU;Hesse;;34189;1276924320
Geldern;Geldern;51.5197;6.3325;Germany;DE;DEU;North Rhine-Westphalia;;33836;1276273584
Biberach;Biberach;48.1000;9.7833;Germany;DE;DEU;Baden-Württemberg;minor;33708;1276241010
Stuhr;Stuhr;53.0167;8.7500;Germany;DE;DEU;Lower Saxony;;33678;1276158158
Uelzen;Uelzen;52.9647;10.5658;Germany;DE;DEU;Lower Saxony;minor;33629;1276042012
Bad Nauheim;Bad Nauheim;50.3667;8.7500;Germany;DE;DEU;Hesse;;32777;1276664999
Schwedt (Oder);Schwedt (Oder);53.0500;14.2667;Germany;DE;DEU;Brandenburg;;33525;1276552729
Vechta;Vechta;52.7306;8.2886;Germany;DE;DEU;Lower Saxony;minor;33309;1276147280
Rheinfelden (Baden);Rheinfelden (Baden);47.5611;7.7917;Germany;DE;DEU;Baden-Württemberg;;33074;1276547516
Forchheim;Forchheim;49.7197;11.0581;Germany;DE;DEU;Bavaria;minor;32433;1276030665
Lampertheim;Lampertheim;49.6000;8.4667;Germany;DE;DEU;Hesse;;32682;1276406891
Itzehoe;Itzehoe;53.9250;9.5164;Germany;DE;DEU;Schleswig-Holstein;minor;31879;1276277285
Jülich;Julich;50.9222;6.3583;Germany;DE;DEU;North Rhine-Westphalia;;32635;1276891190
Bernburg;Bernburg;51.8000;11.7333;Germany;DE;DEU;Saxony-Anhalt;minor;32674;1276331294
Wernigerode;Wernigerode;51.8350;10.7853;Germany;DE;DEU;Saxony-Anhalt;;32733;1276322228
Achim;Achim;53.0653;9.0342;Germany;DE;DEU;Lower Saxony;;32379;1276242263
Altenburg;Altenburg;50.9850;12.4333;Germany;DE;DEU;Thuringia;minor;32074;1276224301
Naumburg;Naumburg;51.1500;11.8167;Germany;DE;DEU;Saxony-Anhalt;minor;32402;1276335227
Fürstenwalde;Furstenwalde;52.3667;14.0667;Germany;DE;DEU;Brandenburg;;32120;1276767308
Geesthacht;Geesthacht;53.4375;10.3675;Germany;DE;DEU;Schleswig-Holstein;;31539;1276117326
Delbrück;Delbruck;51.7667;8.5667;Germany;DE;DEU;North Rhine-Westphalia;;32266;1276424035
Herrenberg;Herrenberg;48.5967;8.8708;Germany;DE;DEU;Baden-Württemberg;;31918;1276549799
Georgsmarienhütte;Georgsmarienhutte;52.2000;8.0667;Germany;DE;DEU;Lower Saxony;;31827;1276001308
Bramsche;Bramsche;52.4000;7.9833;Germany;DE;DEU;Lower Saxony;;32103;1276405075
Oer-Erkenschwick;Oer-Erkenschwick;51.6422;7.2508;Germany;DE;DEU;North Rhine-Westphalia;;31442;1276269090
Radolfzell am Bodensee;Radolfzell am Bodensee;47.7333;8.9667;Germany;DE;DEU;Baden-Württemberg;;31582;1276934854
Hoyerswerda;Hoyerswerda;51.4333;14.2500;Germany;DE;DEU;Saxony;;31575;1276992982
Gevelsberg;Gevelsberg;51.3167;7.3333;Germany;DE;DEU;North Rhine-Westphalia;;30695;1276634761
Ganderkesee;Ganderkesee;53.0358;8.5483;Germany;DE;DEU;Lower Saxony;;31578;1276035845
Weil am Rhein;Weil am Rhein;47.5947;7.6108;Germany;DE;DEU;Baden-Württemberg;;30251;1276439955
Haan;Haan;51.1667;7.0000;Germany;DE;DEU;North Rhine-Westphalia;;30484;1276168837
Weyhe;Weyhe;52.9936;8.8733;Germany;DE;DEU;Lower Saxony;;31162;1276749536
Kreuztal;Kreuztal;50.9667;7.9667;Germany;DE;DEU;North Rhine-Westphalia;;31187;1276001601
Rheinberg;Rheinberg;51.5467;6.6006;Germany;DE;DEU;North Rhine-Westphalia;;31097;1276286236
Burgdorf;Burgdorf;52.4500;10.0083;Germany;DE;DEU;Lower Saxony;;31083;1276623419
Werl;Werl;51.5500;7.9200;Germany;DE;DEU;North Rhine-Westphalia;;30772;1276291604
Neuruppin;Neuruppin;52.9331;12.8000;Germany;DE;DEU;Brandenburg;minor;31002;1276820903
Schönebeck;Schonebeck;52.0167;11.7500;Germany;DE;DEU;Saxony-Anhalt;;30720;1276217785
Einbeck;Einbeck;51.8167;9.8667;Germany;DE;DEU;Lower Saxony;;30826;1276253461
Lohmar;Lohmar;50.8167;7.2167;Germany;DE;DEU;North Rhine-Westphalia;;30452;1276535520
Unterschleißheim;Unterschleissheim;48.2833;11.5667;Germany;DE;DEU;Bavaria;;28907;1276071648
Ennepetal;Ennepetal;51.2833;7.3333;Germany;DE;DEU;North Rhine-Westphalia;;30306;1276394678
Andernach;Andernach;50.4397;7.4017;Germany;DE;DEU;Rhineland-Palatinate;;30126;1276142194
Taunusstein;Taunusstein;50.1333;8.1500;Germany;DE;DEU;Hesse;;30221;1276571090
Osterholz-Scharmbeck;Osterholz-Scharmbeck;53.2167;8.8000;Germany;DE;DEU;Lower Saxony;minor;30438;1276987274
Gaggenau;Gaggenau;48.8039;8.3194;Germany;DE;DEU;Baden-Württemberg;;30059;1276552610
Bad Hersfeld;Bad Hersfeld;50.8683;9.7075;Germany;DE;DEU;Hesse;minor;30101;1276923242
Walsrode;Walsrode;52.8667;9.5833;Germany;DE;DEU;Lower Saxony;;30370;1276472764
Friedberg;Friedberg;48.3500;10.9833;Germany;DE;DEU;Bavaria;;30056;1276408320
Bretten;Bretten;49.0364;8.7061;Germany;DE;DEU;Baden-Württemberg;;29927;1276638008
Friedberg;Friedberg;50.3333;8.7500;Germany;DE;DEU;Hesse;minor;29674;1276800921
Rendsburg;Rendsburg;54.3000;9.6667;Germany;DE;DEU;Schleswig-Holstein;minor;28977;1276159889
Neuburg;Neuburg;48.7333;11.1833;Germany;DE;DEU;Bavaria;minor;29830;1276560116
Meschede;Meschede;51.3500;8.2833;Germany;DE;DEU;North Rhine-Westphalia;minor;29921;1276139753
Waltrop;Waltrop;51.6167;7.3833;Germany;DE;DEU;North Rhine-Westphalia;;29429;1276333081
Werne an der Lippe;Werne an der Lippe;51.6667;7.6167;Germany;DE;DEU;North Rhine-Westphalia;;29662;1276066567
Saalfeld;Saalfeld;50.6500;11.3667;Germany;DE;DEU;Thuringia;minor;29457;1276907261
Merzig;Merzig;49.4500;6.6167;Germany;DE;DEU;Saarland;minor;29745;1276524998
Kelkheim (Taunus);Kelkheim (Taunus);50.1378;8.4497;Germany;DE;DEU;Hesse;;29055;1276386467
Tönisvorst;Tonisvorst;51.3208;6.4931;Germany;DE;DEU;North Rhine-Westphalia;;29306;1276126819
Schwelm;Schwelm;51.2667;7.2667;Germany;DE;DEU;North Rhine-Westphalia;minor;28542;1276363762
Meißen;Meissen;51.1667;13.4833;Germany;DE;DEU;Saxony;minor;28964;1276054483
Vaihingen an der Enz;Vaihingen an der Enz;48.9328;8.9564;Germany;DE;DEU;Baden-Württemberg;;29467;1276306973
Landsberg;Landsberg;48.0478;10.8989;Germany;DE;DEU;Bavaria;minor;29344;1276208782
Rietberg;Rietberg;51.8000;8.4333;Germany;DE;DEU;North Rhine-Westphalia;;29564;1276651074
Hattersheim;Hattersheim;50.0722;8.4864;Germany;DE;DEU;Hesse;;28040;1276209175
Güstrow;Gustrow;53.7939;12.1764;Germany;DE;DEU;Mecklenburg-Western Pomerania;minor;29241;1276582967
Oelde;Oelde;51.8333;8.1500;Germany;DE;DEU;North Rhine-Westphalia;;29326;1276826099
Riesa;Riesa;51.3081;13.2939;Germany;DE;DEU;Saxony;;29113;1276381687
Königsbrunn;Konigsbrunn;48.2689;10.8908;Germany;DE;DEU;Bavaria;;28076;1276917723
Winnenden;Winnenden;48.8764;9.3978;Germany;DE;DEU;Baden-Württemberg;;28569;1276828910
Bad Zwischenahn;Bad Zwischenahn;53.1836;8.0097;Germany;DE;DEU;Lower Saxony;;29351;1276503429
Schwandorf;Schwandorf;49.3283;12.1100;Germany;DE;DEU;Bavaria;minor;29254;1276268287
Rösrath;Rosrath;50.9000;7.1833;Germany;DE;DEU;North Rhine-Westphalia;;28712;1276492557
Northeim;Northeim;51.7067;10.0011;Germany;DE;DEU;Lower Saxony;minor;29107;1276938853
Blankenfelde;Blankenfelde;52.3500;13.4000;Germany;DE;DEU;Brandenburg;;28761;1276580790
Bühl;Buhl;48.6953;8.1350;Germany;DE;DEU;Baden-Württemberg;;28889;1276639756
Reinbek;Reinbek;53.5089;10.2483;Germany;DE;DEU;Schleswig-Holstein;;28277;1276939131
Springe;Springe;52.2167;9.5500;Germany;DE;DEU;Lower Saxony;;28951;1276257894
Emmendingen;Emmendingen;48.1214;7.8492;Germany;DE;DEU;Baden-Württemberg;minor;28207;1276708263
Höxter;Hoxter;51.7667;9.3667;Germany;DE;DEU;North Rhine-Westphalia;minor;28824;1276004976
Henstedt-Ulzburg;Henstedt-Ulzburg;53.7833;10.0000;Germany;DE;DEU;Schleswig-Holstein;;28182;1276986461
Leichlingen;Leichlingen;51.1167;7.0167;Germany;DE;DEU;North Rhine-Westphalia;;28031;1276227302
Zeitz;Zeitz;51.0478;12.1383;Germany;DE;DEU;Saxony-Anhalt;;27955;1276390204
Idar-Oberstein;Idar-Oberstein;49.7114;7.3131;Germany;DE;DEU;Rhineland-Palatinate;;28423;1276902522
Griesheim;Griesheim;49.8639;8.5639;Germany;DE;DEU;Hesse;;27435;1276867372
Olching;Olching;48.2000;11.3167;Germany;DE;DEU;Bavaria;;27741;1276458023
Geislingen an der Steige;Geislingen an der Steige;48.6244;9.8306;Germany;DE;DEU;Baden-Württemberg;;28290;1276183243
Teltow;Teltow;52.4022;13.2706;Germany;DE;DEU;Brandenburg;;27371;1276388501
Baunatal;Baunatal;51.2589;9.4183;Germany;DE;DEU;Hesse;;27906;1276339266
Wegberg;Wegberg;51.1417;6.2792;Germany;DE;DEU;North Rhine-Westphalia;;28213;1276843809
Mechernich;Mechernich;50.6000;6.6500;Germany;DE;DEU;North Rhine-Westphalia;;28327;1276281325
Baesweiler;Baesweiler;50.9000;6.1833;Germany;DE;DEU;North Rhine-Westphalia;;27351;1276109783
Leimen;Leimen;49.3481;8.6911;Germany;DE;DEU;Baden-Württemberg;;27016;1276081089
Grimma;Grimma;51.2386;12.7253;Germany;DE;DEU;Saxony;;28181;1276049939
Wetter (Ruhr);Wetter (Ruhr);51.3881;7.3950;Germany;DE;DEU;North Rhine-Westphalia;;27441;1276406634
Kevelaer;Kevelaer;51.5833;6.2500;Germany;DE;DEU;North Rhine-Westphalia;;28021;1276753170
Bad Neuenahr-Ahrweiler;Bad Neuenahr-Ahrweiler;50.5447;7.1133;Germany;DE;DEU;Rhineland-Palatinate;minor;28251;1276768738
Geilenkirchen;Geilenkirchen;50.9653;6.1194;Germany;DE;DEU;North Rhine-Westphalia;;27836;1276421191
Sundern;Sundern;51.3167;8.0000;Germany;DE;DEU;North Rhine-Westphalia;;27802;1276362137
Ludwigsfelde;Ludwigsfelde;52.2997;13.2667;Germany;DE;DEU;Brandenburg;;27658;1276940684
Arnstadt;Arnstadt;50.8342;10.9464;Germany;DE;DEU;Thuringia;minor;27330;1276728389
Lohne;Lohne;52.6667;8.2386;Germany;DE;DEU;Lower Saxony;;27387;1276514079
Wiesloch;Wiesloch;49.2942;8.6983;Germany;DE;DEU;Baden-Württemberg;;26758;1276473184
Neckarsulm;Neckarsulm;49.1917;9.2246;Germany;DE;DEU;Baden-Württemberg;;26492;1276644905
Overath;Overath;50.9500;7.3000;Germany;DE;DEU;North Rhine-Westphalia;;27148;1276053339
Schloß Holte-Stukenbrock;Schloss Holte-Stukenbrock;51.8833;8.6167;Germany;DE;DEU;North Rhine-Westphalia;;27120;1276497165
Strausberg;Strausberg;52.5833;13.8833;Germany;DE;DEU;Brandenburg;;27119;1276019110
Zirndorf;Zirndorf;49.4500;10.9500;Germany;DE;DEU;Bavaria;;26534;1276906291
Rheinbach;Rheinbach;50.6333;6.9500;Germany;DE;DEU;North Rhine-Westphalia;;27063;1276000657
Aschersleben;Aschersleben;51.7500;11.4667;Germany;DE;DEU;Saxony-Anhalt;;27220;1276084397
Garmisch-Partenkirchen;Garmisch-Partenkirchen;47.5000;11.0833;Germany;DE;DEU;Bavaria;minor;27249;1276000934
Hennigsdorf;Hennigsdorf;52.6378;13.2036;Germany;DE;DEU;Brandenburg;;26515;1276509399
Heiligenhaus;Heiligenhaus;51.3167;6.9667;Germany;DE;DEU;North Rhine-Westphalia;;26367;1276630818
Wangen im Allgäu;Wangen im Allgau;47.6858;9.8342;Germany;DE;DEU;Baden-Württemberg;;26956;1276638340
Hohen Neuendorf;Hohen Neuendorf;52.6667;13.2833;Germany;DE;DEU;Brandenburg;;26658;1276577032
Unterhaching;Unterhaching;48.0658;11.6100;Germany;DE;DEU;Bavaria;;25379;1276779846
Hamminkeln;Hamminkeln;51.7319;6.5908;Germany;DE;DEU;North Rhine-Westphalia;;26900;1276465671
Lauf;Lauf;49.5103;11.2772;Germany;DE;DEU;Bavaria;minor;26515;1276202337
Ehingen an der Donau;Ehingen an der Donau;48.2833;9.7236;Germany;DE;DEU;Baden-Württemberg;;26766;1276432627
Butzbach;Butzbach;50.4367;8.6622;Germany;DE;DEU;Hesse;;26660;1276386116
Heppenheim;Heppenheim;49.6431;8.6389;Germany;DE;DEU;Hesse;minor;26357;1276763901
Obertshausen;Obertshausen;50.0667;8.8333;Germany;DE;DEU;Hesse;;24968;1276455006
Pfaffenhofen;Pfaffenhofen;48.5333;11.5167;Germany;DE;DEU;Bavaria;minor;26453;1276259181
Weiterstadt;Weiterstadt;49.9000;8.6000;Germany;DE;DEU;Hesse;;25975;1276959186
Mühlacker;Muhlacker;48.9500;8.8394;Germany;DE;DEU;Baden-Württemberg;;26137;1276456440
Schleswig;Schleswig;54.5181;9.5703;Germany;DE;DEU;Schleswig-Holstein;minor;25510;1276884755
Groß-Gerau;Gross-Gerau;49.9192;8.4850;Germany;DE;DEU;Hesse;minor;26068;1276722779
Nordenham;Nordenham;53.5000;8.4667;Germany;DE;DEU;Lower Saxony;;26193;1276525140
Selm;Selm;51.6833;7.4833;Germany;DE;DEU;North Rhine-Westphalia;;26011;1276238006
Bingen am Rhein;Bingen am Rhein;49.9667;7.9000;Germany;DE;DEU;Rhineland-Palatinate;;25757;1276879617
Sangerhausen;Sangerhausen;51.4667;11.3000;Germany;DE;DEU;Saxony-Anhalt;minor;26297;1276588418
Bad Honnef am Rhein;Bad Honnef am Rhein;50.6450;7.2269;Germany;DE;DEU;North Rhine-Westphalia;;25816;1276512885
Lindau;Lindau;47.5458;9.6833;Germany;DE;DEU;Bavaria;;25547;1276918139
Geretsried;Geretsried;47.8667;11.4667;Germany;DE;DEU;Bavaria;;25275;1276737058
Friedrichsdorf;Friedrichsdorf;50.2556;8.6397;Germany;DE;DEU;Hesse;;25450;1276577829
Köthen;Kothen;51.7500;11.9167;Germany;DE;DEU;Saxony-Anhalt;minor;25911;1276148346
Kulmbach;Kulmbach;50.1000;11.4333;Germany;DE;DEU;Bavaria;minor;25915;1276728110
Achern;Achern;48.6333;8.0667;Germany;DE;DEU;Baden-Württemberg;;25776;1276045216
Helmstedt;Helmstedt;52.2281;11.0106;Germany;DE;DEU;Lower Saxony;minor;25728;1276360393
Sankt Wendel;Sankt Wendel;49.4667;7.1667;Germany;DE;DEU;Saarland;minor;25862;1276025539
Lübbecke;Lubbecke;52.3081;8.6231;Germany;DE;DEU;North Rhine-Westphalia;;25674;1276934438
Roth;Roth;49.2461;11.0911;Germany;DE;DEU;Bavaria;;25593;1276856142
Verl;Verl;51.8831;8.5167;Germany;DE;DEU;North Rhine-Westphalia;;25498;1276182306
Harsewinkel;Harsewinkel;51.9667;8.2331;Germany;DE;DEU;North Rhine-Westphalia;;25575;1276882516
Vaterstetten;Vaterstetten;48.1050;11.7706;Germany;DE;DEU;Bavaria;;25023;1276137898
Pfungstadt;Pfungstadt;49.8056;8.6044;Germany;DE;DEU;Hesse;;25151;1276568312
Rinteln;Rinteln;52.1906;9.0814;Germany;DE;DEU;Lower Saxony;;25484;1276137941
Ditzingen;Ditzingen;48.8264;9.0667;Germany;DE;DEU;Baden-Württemberg;;24883;1276272726
Lennestadt;Lennestadt;51.1236;8.0681;Germany;DE;DEU;North Rhine-Westphalia;;25503;1276165009
Rottweil;Rottweil;48.1681;8.6247;Germany;DE;DEU;Baden-Württemberg;minor;25274;1276117708
Wiehl;Wiehl;50.9500;7.5333;Germany;DE;DEU;North Rhine-Westphalia;;25135;1276813101
Horb am Neckar;Horb am Neckar;48.4453;8.6911;Germany;DE;DEU;Baden-Württemberg;;25379;1276353248
Plettenberg;Plettenberg;51.2167;7.8833;Germany;DE;DEU;North Rhine-Westphalia;;25318;1276414700
Delitzsch;Delitzsch;51.5264;12.3425;Germany;DE;DEU;Saxony;;25276;1276928962
Rudolstadt;Rudolstadt;50.7169;11.3275;Germany;DE;DEU;Thuringia;;25115;1276466405
Staßfurt;Stassfurt;51.8667;11.5667;Germany;DE;DEU;Saxony-Anhalt;;25385;1276438491
Idstein;Idstein;50.2206;8.2742;Germany;DE;DEU;Hesse;;25234;1276320507
Brilon;Brilon;51.3956;8.5678;Germany;DE;DEU;North Rhine-Westphalia;;25417;1276723318
Markkleeberg;Markkleeberg;51.2778;12.3833;Germany;DE;DEU;Saxony;;24664;1276805845
Öhringen;Ohringen;49.2000;9.5000;Germany;DE;DEU;Baden-Württemberg;;25049;1276641265
Meckenheim;Meckenheim;50.6333;7.0167;Germany;DE;DEU;North Rhine-Westphalia;;24693;1276114705
Bad Oldesloe;Bad Oldesloe;53.8117;10.3742;Germany;DE;DEU;Schleswig-Holstein;minor;24841;1276683854
Norden;Norden;53.5967;7.2056;Germany;DE;DEU;Lower Saxony;;25060;1276766299
